Feature1,Feature2,Feature3,Feature4,Target
21.349,1013,24.466,549.98,131.86
20.572,1013.1,31.026,535.29,153.71
19.683,1013.7,28.391,543.69,147.47
19.217,1014.1,24.749,550.29,133.73
18.461,1013.9,24.704,550.13,133.94
17.5,1014.1,24.496,550.18,133.48
16.526,1014.2,24.018,549.88,131.88
15.451,1014,24.295,550.2,133.51
14.727,1013.6,23.948,549.95,132.27
14.021,1013.4,24.237,549.91,134.15
13.561,1013.3,24.111,550.1,133.71
13.355,1013.5,24.086,550.1,133.64
13.961,1013.8,24.271,550.05,133.63
15.812,1014,24.612,550.07,133.82
17.099,1014.4,32.028,531.98,156.47
18.934,1014.5,31.518,533.56,155.11
20.662,1014.7,31.507,533.62,154.99
21.614,1014.5,31.097,534.83,154.24
22.077,1014.2,31.086,535.3,153.96
22.37,1013.7,31.152,534.93,154.02
22.583,1013.2,31.45,534.23,154.47
22.451,1012.7,31.196,535.49,153.98
22.265,1012.5,24.703,549.99,132.28
22.398,1012.4,25.079,550.19,133.71
22.104,1012.2,25.067,550.14,133.72
21.326,1012.3,29.699,538.96,148.66
20.29,1012.6,27.901,542.96,143.63
18.746,1012.8,24.668,550.24,133.72
17.303,1012.7,24.543,550.17,133.72
16.155,1012.6,23.871,549.94,131.2
15.15,1012.5,24.321,549.72,133.8
14.531,1012.4,24.24,550.03,133.72
14.407,1012,24.306,549.84,133.72
13.855,1011.8,24.228,549.82,133.65
13.464,1011.8,24.101,549.94,133.27
13.096,1012.1,24.2,549.98,133.68
13.774,1012.3,24.455,549.92,134.22
16.2,1012.5,31.861,532.59,155.65
18.446,1013,29.027,539.24,146.81
19.475,1013.3,20.73,549.08,115.59
21.189,1013.4,33.912,525.96,158.54
22.199,1013.4,23.869,542.06,123.83
22.434,1013.1,25.228,550.4,134.16
22.972,1012.8,33.411,527.56,157.39
22.943,1012.4,22.278,546.56,120.05
23.345,1011.9,19.801,549.78,110.77
23.827,1011.5,19.848,550.1,110.83
23.907,1011.3,19.923,550.03,110.83
24.012,1011.4,31.956,531.12,152.37
21.988,1011.8,30.894,536.24,153.14
20.047,1012.3,31.017,535.84,153.37
19.668,1012.6,25.456,547.86,135.37
19.085,1012.5,24.711,549.21,133.27
17.828,1012.6,31.481,533.96,155.34
16.595,1012.7,24.21,549.77,132.98
16.193,1012.6,24.19,550.24,132.74
15.823,1012.6,24.125,550.21,132.72
15.69,1012.6,24.15,549.92,132.72
16.244,1012.7,24.34,550.11,132.73
16.427,1013.1,24.259,550.13,132.62
16.547,1013.5,24.342,550.01,132.6
18.252,1013.8,32.082,532.24,155.71
20.336,1014,31.352,534.95,153.91
21.388,1014.1,31.165,535.23,153.22
22.997,1014.1,30.712,536.56,151.94
24.566,1014.2,31.016,535.96,152.94
25.28,1013.9,30.698,537.25,152.25
24.671,1013.6,31.245,535.31,153.35
25.336,1013.2,30.978,535.75,152.71
26.38,1012.8,31.112,535.7,153.13
26.349,1012.7,31.063,535.68,153.38
23.741,1013.2,31.513,533.55,155.66
20.146,1013.5,31.234,534.24,155.58
18.237,1014.4,31.561,532.98,156.19
17.119,1014.8,31.245,534.02,155.91
16.95,1015.1,26.53,549.89,143.61
16.744,1015.5,24.375,549.74,133.98
16.716,1016.3,29.296,541.07,150.36
16.041,1015.2,24.117,549.99,133.14
15.344,1014.8,24.193,550.02,133.72
15.586,1014.7,24.381,549.85,133.71
15.41,1014.2,24.296,549.81,133.73
15.411,1014.4,24.4,549.99,133.72
15.544,1014.9,24.358,550.19,133.53
15.864,1014.7,24.308,549.89,133.36
16.465,1014.4,31.367,533.85,155.18
17.767,1015,31.807,532.97,156.12
18.841,1015.2,31.066,535.04,153.62
19.743,1015.1,30.96,535.2,153.78
20.604,1014.9,31.346,534.49,154.33
21.162,1014.6,31.006,535.31,153.76
21.885,1014.4,31.219,535.07,154.09
22.5,1014.1,30.91,535.95,153.56
22.61,1013.9,31.243,534.71,154.43
21.504,1013.9,31.218,535.01,154.68
20.508,1014.3,31.444,533.93,155.12
19.13,1014.7,30.816,535.49,154.22
18.445,1014.3,31.281,534.02,155.2
18.073,1013.8,27.23,547.8,145.24
17.797,1014,24.686,549.89,134.36
17.967,1014.8,19.523,549.88,112.03
17.72,1014.5,19.389,550,111.16
17.203,1013.6,19.477,550.18,112.44
16.794,1013,19.328,550.08,111.76
16.707,1012.7,19.344,549.9,111.77
16.812,1013.1,19.556,550.1,111.77
16.975,1013,19.485,549.89,111.75
17.014,1013.2,19.567,549.93,111.65
17.18,1013.3,19.699,550.05,112.19
17.197,1013.5,24.673,549.73,133.7
17.092,1013.5,31.592,533.39,155.42
17.56,1013.5,31.027,535.25,153.91
18.499,1014,31.179,534.92,153.75
19.463,1013.9,31.412,534.02,154.54
20.056,1013.7,31.329,534.19,154.33
20.13,1012.6,31.018,534.87,153.92
19.723,1012.1,31.011,534.95,153.71
19.878,1012.3,30.837,535.57,152.9
20.685,1012.4,24.535,549.99,132.84
21.04,1012.5,24.435,550,132.76
19.99,1012.4,24.491,549.88,132.72
18.082,1012.8,24.921,549.03,134.23
17.339,1013.4,31.896,532.38,156.02
17.319,1013.8,24.495,550,133.26
17.449,1013.4,24.61,550.25,133.5
17.379,1013,24.386,549.99,132.8
17.159,1012.9,24.514,550.06,133.78
17.33,1012.8,24.645,550.05,134.07
17.759,1012.7,19.382,550.21,110.65
18.033,1013,19.397,549.78,110.76
17.863,1013.2,19.347,549.93,110.77
17.461,1013.7,19.282,550.08,110.59
17.514,1014.1,19.421,549.95,111.11
18.025,1014.2,32.299,531.22,156.56
18.932,1014.4,31.339,534.65,154.55
20.513,1014.5,31.329,534.42,153.97
22.059,1014.3,30.793,536.14,152.78
22.63,1014.1,31.016,535.08,153.62
22.078,1014,30.807,536.2,153.06
22.948,1013.7,31.246,534.84,153.56
23.189,1013.2,30.796,536.42,152.63
23.454,1012.8,30.987,536.04,152.68
24.129,1012.6,30.532,537.67,151.95
23.335,1012.7,30.997,535.9,152.99
22.49,1013.1,30.845,536.21,152.65
21.364,1013.4,31.138,535.36,153.32
20.713,1013.6,31.108,535.06,153.72
19.962,1013.9,24.874,550.12,134.48
19.126,1013.7,24.497,550.22,133.08
18.779,1013.7,24.277,550.26,132.14
17.802,1013.6,24.391,549.95,133.08
16.803,1013.6,24.469,549.92,134.13
16.454,1013.4,24.308,549.97,133.73
16.158,1013.2,24.355,550.04,133.73
15.932,1013.4,24.352,549.84,133.73
15.667,1013.9,21.542,549.7,121.61
16.543,1014.3,19.518,549.76,111.73
18.232,1014.5,24.001,549.68,129.95
20.474,1014.5,31.696,533.22,153.3
22.42,1014.6,31.402,534.03,153.6
23.348,1015,31.338,534.29,153.47
24.383,1015.2,30.87,536.16,152.7
24.925,1015.1,30.76,536.32,152.51
25.158,1015,29.796,539.69,150.29
25.639,1014.8,30.969,535.85,152.75
25.866,1014.7,30.616,536.99,152.05
25.578,1014.5,31.027,535.9,152.61
24.931,1014.3,30.799,536.86,152.05
24.109,1014.3,29.921,538.5,148.51
23.46,1014.4,31.226,535.28,152.82
22.592,1014.8,26.263,550.04,138.97
21.147,1015.1,24.818,550.16,133.78
19.358,1014.9,24.656,549.92,133.85
18.107,1014.7,24.714,549.99,134.31
17.277,1014.4,24.54,549.97,133.71
16.555,1014.2,24.559,550.05,134.2
16.053,1014.1,24.543,550.23,134.27
15.798,1014.1,24.417,550.09,133.72
15.673,1014.1,30.505,535.93,153.23
15.56,1014.6,30.727,536.18,154.52
16.352,1015,29.914,537,150.34
18.564,1015.1,31.803,532.74,154.83
20.99,1015.1,31.447,534.18,153.5
22.817,1015.4,31.277,535.21,152.84
24.725,1015.7,23.048,549.65,123.87
25.511,1015.9,19.982,549.7,110.99
25.883,1015.9,19.968,550.06,110.79
26.425,1015.8,20.054,550.12,111.34
26.803,1015.7,20.008,549.89,110.77
26.869,1015.2,20.049,549.94,110.78
25.382,1015,19.979,550.07,110.77
24.581,1014.9,20.021,550.1,110.73
24.182,1015.1,19.869,549.85,110.47
22.81,1015.1,19.764,549.92,110.78
21.348,1015.2,19.555,549.97,110.81
20.376,1015.7,19.543,549.9,110.79
19.826,1016,19.462,549.97,110.9
18.811,1016.1,24.448,550.02,132.7
18.437,1016.1,24.78,550.12,133.79
18.042,1016,24.795,550.03,134.12
17.767,1015.8,20.659,550.08,116.36
17.412,1015.6,19.211,550.06,110.82
17.237,1015.7,19.251,550.01,110.77
17.426,1016.2,19.253,549.98,110.67
18.132,1016.5,19.548,550.05,111.37
19.762,1016.7,24.107,550.09,129.65
20.982,1016.8,25.534,550.21,135.62
21.833,1017,27.02,544.91,139.04
23.505,1017.5,31.271,534.88,152.8
23.705,1017.6,31.386,534.21,153.23
23.908,1017.2,30.711,536.24,152.18
24.478,1017,30.912,535.78,152.33
24.796,1016.6,30.406,537.94,151.27
24.703,1016.2,30.646,536.92,151.72
25.207,1016,30.817,536.68,152.31
24.971,1015.6,30.717,537.05,152.21
24.185,1015.7,31.262,535.25,153.46
22.875,1016.1,30.982,535.54,153.32
21.313,1016.4,24.927,549.99,134.15
20.553,1016.6,24.903,549.6,133.76
20.243,1016.7,24.925,549.87,133.95
19.595,1016.8,24.886,550.26,134.3
18.53,1016.5,24.739,549.94,134.23
18.335,1016.1,24.679,550.26,133.72
18.359,1015.9,21.053,550.26,118.43
18.19,1015.9,19.57,549.76,111.99
18.262,1016,24.683,549.93,133.69
18.153,1016.4,24.662,550.15,133.2
19.106,1016.7,25.095,549.66,134.25
20.653,1016.8,31.416,534.27,153.34
22.483,1017,31.077,535.08,152.58
23.728,1017.1,30.988,535.55,152.08
24.494,1017.1,30.593,536.99,151.4
24.571,1016.8,30.756,536.35,151.63
25.213,1016.4,30.365,537.48,150.75
25.717,1016.2,30.69,536.45,151.37
25.993,1016,30.433,537.81,150.98
26.222,1015.5,30.925,535.91,152.06
26.238,1014.9,30.784,536.93,151.84
25.315,1014.6,31.071,535.76,152.09
24.216,1014.6,30.894,536.42,151.86
23.186,1014.6,30.083,539.02,150.72
21.755,1015,30.916,535.14,153.05
20.559,1015.4,25.105,549.78,135.08
19.79,1015,24.765,549.96,133.76
19.244,1014.8,24.831,549.84,134.22
18.895,1014.5,24.704,549.82,134.05
18.543,1014.2,24.74,550.27,133.93
18.372,1013.8,24.78,550.22,133.92
18.151,1013.5,24.566,550.14,133.73
17.944,1013.4,22.928,549.94,126.53
18.217,1013.8,19.403,549.97,110.68
18.931,1014.2,24.716,549.95,133.3
20.032,1014.4,25.711,549.47,136.38
21.443,1014.6,31.382,534.61,152.91
23.069,1014.6,30.94,536.12,151.61
24.654,1014.8,31.121,535.57,152.05
25.062,1014.7,30.696,536.98,151.32
24.876,1014.4,30.617,537.07,151.15
25.606,1014.1,30.362,538.14,150.56
26.108,1013.9,30.884,536.51,151.79
26.163,1013.6,30.679,537.18,151.61
26.181,1013.5,30.811,536.79,151.71
25.939,1013.1,26.869,550.22,139.43
24.991,1013.3,25.682,550.06,134.88
23.713,1013.5,25.368,549.98,134.75
22.157,1013.8,26.76,550.01,141.62
20.997,1014.1,24.703,550.07,133.32
20.434,1014.3,24.821,550.2,134
20.041,1014.2,24.905,549.77,134.44
19.836,1014,24.566,549.75,132.6
19.661,1013.8,24.808,549.63,133.7
19.443,1013.8,24.958,549.9,134.14
19.122,1013.6,24.666,550.26,133.69
18.69,1013.9,24.612,550.14,133.71
18.713,1014.3,24.364,550.11,132.57
19.37,1014.6,24.562,550,132.78
21.184,1015,25.832,550.11,136.87
23.056,1015.2,30.926,535.96,151.86
24.264,1015.3,30.583,537.14,150.98
25.317,1015.5,30.438,537.72,150.11
26.059,1015.5,30.282,538.53,150.11
26.362,1015.3,30.567,537.01,150.85
26.448,1015,30.282,538.03,150.5
26.373,1014.5,30.547,537.47,150.98
25.777,1014.2,29.588,540,148.24
24.724,1014.5,25.135,550.37,132.81
23.467,1014.5,24.99,550.05,132.8
22.402,1014.3,24.884,550.22,132.8
21.731,1014.7,24.752,549.91,132.82
21.175,1014.9,24.695,549.93,132.81
20.773,1015,24.936,549.82,133.63
20.579,1015,33.79,525.8,158.5
20.472,1015.1,25.19,549.21,134.56
20.273,1014.8,24.725,550,133.15
20.228,1014.9,24.987,550.23,134.13
20.385,1014.9,20.635,550.06,115.36
20.332,1014.8,19.995,550.1,112.68
20.113,1014.7,24.66,549.84,132.64
19.993,1014.9,24.841,550.36,133.39
20.024,1015.2,24.855,549.8,133.48
20.138,1015.2,31.572,533.55,154.19
20.661,1015.1,30.96,535.49,153.08
21.876,1014.9,31,535.65,152.94
22.605,1014.7,30.648,536.41,152.31
23.029,1014.4,30.851,535.77,152.56
23.383,1013.9,30.502,537.5,151.83
23.43,1013.6,31.026,535.23,153.1
23.406,1012.9,30.905,536.08,153.1
23.495,1012.3,31,535.57,153.51
22.347,1012.5,30.778,535.99,153.33
21.116,1012.3,24.701,549.85,133.14
20.388,1011.8,24.773,549.35,133.37
20.083,1011.8,31.169,535.09,153.9
19.782,1011.7,31.032,535.94,153.7
19.697,1011.8,30.047,538.7,150.51
19.766,1011.7,31.103,535.61,153.28
19.629,1011.3,24.669,549.62,132.91
19.468,1010.8,24.656,550.03,132.75
19.457,1010.5,24.645,550.05,132.62
19.614,1010.1,24.914,549.75,133.89
19.697,1009.8,24.854,550.17,133.71
19.653,1010,24.862,550.16,133.71
19.55,1010.2,24.576,549.94,132.93
19.532,1010.8,24.846,550.05,133.65
19.876,1011.1,24.944,549.97,133.82
20.606,1011.1,26.52,549.64,140.39
21.119,1010.9,31.06,535.69,153.44
21.464,1010.9,30.62,536.65,153.01
21.468,1010.5,27.716,546.61,144.2
21.336,1010.1,30.25,538.27,150.6
21.503,1009.7,24.978,550.13,133.87
21.006,1009.2,24.806,550.02,133.77
20.917,1008.8,24.921,549.74,133.77
20.853,1008.6,24.943,549.89,133.76
20.657,1008.6,24.945,550.08,133.76
20.422,1009,24.754,549.97,132.88
20.152,1009.3,24.625,550.38,132.76
19.884,1009.4,24.585,550.13,132.76
19.773,1009.2,24.528,550.22,132.76
19.59,1009.1,24.589,550.18,132.73
19.656,1009,24.855,550.05,133.32
19.768,1008.6,26.873,549.2,142.4
19.661,1008.5,24.796,549.88,133.85
19.512,1008.4,24.882,549.95,134.24
19.437,1008.3,24.779,549.95,133.73
19.343,1008.6,22.963,550.07,125.65
19.016,1009.1,19.715,549.95,111.76
19.206,1009.4,19.856,549.8,112.23
20.076,1009.7,24.717,550.27,132.61
21.391,1009.9,19.823,550.03,111.01
22.506,1010.1,25.183,549.94,133.51
23.273,1010.4,25.341,549.95,133.72
23.454,1010.5,25.371,549.63,133.73
23.787,1010.5,25.431,549.65,133.71
24.777,1010.2,25.46,549.8,133.52
25.453,1010.1,25.476,549.98,133.71
25.905,1010.1,25.552,550.03,133.72
25.912,1010.1,25.471,550.05,133.72
25.053,1010.2,25.404,549.88,133.66
23.695,1010.4,25.154,550.17,133.09
22.005,1010.9,25.213,550.39,133.74
21.65,1011.4,24.967,549.93,132.76
21.294,1011.7,25.037,549.71,133.5
20.583,1011.5,25.13,550.22,134.63
19.917,1011.5,24.852,550.17,133.65
19.205,1011.5,21.738,549.93,120.7
18.44,1011.4,19.44,550.21,111.23
17.777,1011.3,19.321,549.79,110.75
16.875,1011.2,19.205,549.79,110.75
16.663,1011.2,19.313,549.83,110.93
16.438,1011.6,24.555,550.05,133.62
16.997,1012.1,24.535,549.72,132.78
19.14,1012.5,25.787,549.87,136.71
21.759,1012.8,31.133,535.69,151.42
23.447,1013.3,33.321,527.96,155.4
25.112,1013.7,26.798,548.44,140.04
25.852,1013.7,25.403,549.93,134.22
26.202,1013.8,19.955,549.79,111.1
26.375,1013.7,27.855,546.27,142.26
26.315,1013.4,30.011,539.31,147.41
26.246,1013.2,30.841,536.38,148.97
25.878,1013.4,25.628,547.75,133.66
24.729,1013.4,22.192,550.29,120.31
23.965,1013.6,20.172,550.05,112.23
22.533,1013.9,24.98,549.7,133.49
21.358,1014.1,24.975,550.22,133.77
20.489,1014.2,24.949,549.63,133.74
19.634,1014,24.664,549.98,133.06
19.208,1013.8,24.606,550.02,133.05
19.174,1013.5,24.611,549.84,132.79
19.282,1013.1,25.552,537.66,131.02
19.154,1013,33.279,526.05,158.87
19.293,1013,29.061,541.28,147.8
19.434,1013.1,24.814,549.87,133.43
19.699,1013.4,22.07,549.88,121.41
20.177,1013.7,24.665,550.19,132.27
20.834,1013.9,25.167,550.16,134.24
21.717,1014.1,25.193,550.13,133.95
22.211,1014,29.528,540.12,147.33
22.494,1014,27.328,548.45,142.04
23.862,1014,31.495,534.12,151.48
24.704,1013.8,30.848,536.43,151.58
25.002,1013.3,31.101,535.97,152.3
25.502,1012.9,30.34,538.55,151.21
25.898,1012.4,29.234,540.67,145.28
25.731,1012,32.833,528.43,155.13
25.392,1011.8,25.762,549.93,135.65
24.683,1011.8,20.228,550.01,112.12
23.501,1012.2,30.537,536.14,148.95
22.55,1012.8,31.526,534.31,153.4
21.654,1013.1,25.192,549.78,134.46
20.722,1013,24.783,550.1,133.16
19.776,1012.7,24.675,549.92,132.93
19.03,1012.3,20.869,549.71,116.91
18.505,1011.9,19.369,549.88,110.79
18.159,1011.9,19.351,550.03,110.76
18.026,1011.6,19.475,550.08,110.77
17.682,1011.8,20.921,550.21,117.32
17.784,1012.1,19.365,549.96,110.34
18.558,1012.5,20.917,549.96,116.51
19.77,1012.9,24.93,550,132.93
20.445,1013.2,30.344,537.73,149.77
22.087,1013.2,30.627,537.37,151.09
23.868,1013,30.68,537.18,151.11
24.806,1012.7,28.009,544.02,142.79
25.256,1012.5,25.131,549.98,132.77
25.69,1012.1,25.206,550.05,132.78
26.374,1011.6,25.31,549.96,132.78
26.738,1011.2,25.375,549.64,132.73
26.552,1011.2,20.077,550.04,110.5
24.952,1011.3,25.468,550.18,133.66
23.986,1011.6,19.978,549.68,110.54
23.153,1012.3,25.342,550.18,133.68
22.208,1012.5,21.775,549.95,119.16
21.651,1012.6,19.618,549.93,110.07
21.108,1012.4,19.185,549.98,108.45
20.185,1012.3,19.472,550.03,110.13
19.35,1012.1,19.816,550.02,112.03
18.62,1011.9,19.559,550.03,111.23
17.963,1011.6,19.414,549.96,111.06
17.509,1011.3,19.349,550.05,110.77
17.282,1011.3,19.35,549.98,110.76
17.423,1011.5,19.42,550.06,110.76
18.692,1011.8,19.643,550.09,110.75
20.35,1012.4,25.111,550.19,133.24
20.936,1012.7,25.463,549.94,134.75
22.441,1012.8,25.347,550.05,134.1
24.305,1013.2,25.533,550.45,134.8
24.81,1012.9,25.54,549.84,134.79
25.083,1012.6,25.552,550.14,134.74
25.411,1012.1,25.497,549.74,134.21
26.024,1011.6,25.505,550.41,133.81
26.441,1011.2,25.524,550.18,133.53
26.294,1011.1,23.846,550.27,126.28
25.533,1011,20.037,550.05,110.8
24.99,1011.4,20.083,550.19,110.82
23.948,1011.9,20.006,549.96,110.82
23.383,1012.3,19.948,550,110.82
22.735,1012.7,19.826,550.05,110.81
21.806,1012.7,19.779,550.02,110.88
20.967,1012.2,19.675,549.9,110.65
20.068,1012.1,19.768,550.06,111.55
19.247,1012.3,19.767,550.03,111.96
18.809,1012.2,19.675,550.11,111.77
18.546,1012.3,19.672,550.12,111.76
18.87,1012.5,19.689,550,111.75
19.172,1012.5,19.835,550.01,111.75
20.345,1012.8,19.977,549.94,111.58
21.401,1013.1,23.367,550.05,125.68
21.97,1013.4,25.315,550.24,133.81
23.475,1013.4,25.438,550.01,133.79
25.758,1013.6,25.514,550.13,133.82
26.463,1013.7,25.562,549.87,133.8
26.158,1013.7,25.521,550.03,133.79
25.979,1013.6,25.636,549.89,133.81
26.275,1013.6,25.805,550.15,134.21
25.305,1013.5,25.623,550.24,133.8
25.489,1013.2,25.537,550.13,133.8
25.184,1013.2,25.476,549.9,133.78
24.415,1013.6,25.313,549.97,133.76
23.358,1013.8,19.892,550.01,111.46
22.148,1014,24.986,550.07,133.68
21.499,1014.3,19.93,549.7,112.12
21.047,1014.2,19.653,549.89,111.22
20.404,1014,19.708,549.99,111.59
20.053,1013.7,19.584,549.99,110.96
19.791,1013.6,19.697,550.12,111.76
19.725,1013.5,19.773,550.01,111.76
19.756,1013.4,19.772,550.08,111.75
19.872,1013.4,19.787,550.13,111.75
20.078,1013.5,19.88,550.04,112.02
20.707,1013.5,25.147,549.97,133.69
21.434,1013.9,25.239,550.33,133.72
22.587,1014,25.545,549.78,133.99
24.318,1014.1,30.901,536.84,150.35
26.618,1014.4,30.061,539.92,148.84
26.953,1014.3,26.121,548.58,135.38
27.226,1014.1,25.704,549.68,133.78
27.249,1013.8,25.921,549.94,134.07
27.857,1013.3,25.967,549.69,133.8
28.5,1013.2,26.024,550.28,133.78
28.038,1012.7,25.999,550.17,133.79
28.235,1012.1,26.05,549.9,133.79
28.436,1012,25.932,549.95,133.8
27.046,1011.9,25.719,549.92,133.79
25.261,1012.1,25.398,549.99,133.78
23.419,1012.4,25.124,550.39,133.77
21.497,1012.2,24.9,550.11,133.86
20.226,1012.1,19.741,549.88,111.26
20.049,1011.7,19.923,550.03,112.01
18.948,1011.6,19.485,549.89,110.77
17.899,1011.4,19.348,549.96,110.77
17.137,1011.4,19.363,550.02,111.13
16.936,1011.5,19.505,549.97,111.75
17.297,1011.5,19.549,550.02,111.77
18.237,1011.7,19.744,549.95,111.75
20.99,1012.1,21.094,550.07,115.84
23.068,1012.3,25.329,550.25,132.72
24.838,1012.4,25.424,550.21,132.73
26.857,1012.6,23.111,549.75,123.03
27.413,1012.4,20.205,549.85,110.77
28.159,1012.1,20.309,550.27,110.79
28.653,1011.7,20.441,549.78,111.18
29.066,1011.4,20.526,549.98,110.78
29.355,1011.1,20.523,549.9,110.77
28.326,1011,20.468,549.95,110.78
28.049,1010.8,20.394,550.07,110.78
27.557,1011.3,20.207,549.8,110.79
25.925,1011.5,20.059,550.1,110.8
24.698,1011.7,20.042,550.09,110.81
23.826,1011.9,19.931,549.94,110.82
22.952,1012,19.778,550.17,110.74
22.588,1011.8,20.05,550.06,111.73
22.187,1011.8,19.875,550.04,111.28
21.742,1011.8,19.821,550.1,110.77
21.184,1011.6,19.736,550,111.15
20.746,1011.4,19.619,550.08,110.78
20.373,1011.3,19.552,550.1,110.75
20.269,1011.5,19.53,550.28,110.77
21.32,1011.8,19.776,550,111.02
23.125,1012.3,21.831,550.24,119.1
24.576,1012.5,26.316,550.16,136.91
25.667,1012.5,25.702,550.26,133.85
26.379,1012.6,26.612,547.27,136
26.304,1012.4,30.319,538.48,150.02
26.458,1012.4,30.367,538.37,150.24
26.599,1012.4,30.742,537.27,151.22
27.178,1012.2,30.433,538.56,150.65
27.477,1012.2,30.867,536.98,151.63
27.062,1012,30.835,536.85,151.99
26.332,1011.9,30.951,536.39,152.03
25.361,1011.9,30.736,537.35,151.94
23.903,1012,30.765,536.66,151.83
22.695,1012.1,30.37,538.71,150.91
21.746,1012.1,25.097,549.93,133.96
20.955,1011.8,25.031,549.9,133.77
20.927,1011.6,25.206,550.13,134.17
21.08,1011.5,24.777,549.87,132.43
20.85,1011.3,25.277,549.93,134.75
20.538,1011.1,25.285,549.98,134.73
20.258,1011.1,25.194,550.03,134.72
19.565,1011.1,25.061,550.26,134.74
19.42,1011.6,25.05,550.2,134.64
20.329,1012,25.263,549.73,134.31
22.13,1012.2,25.498,550.38,134.46
23.46,1012.2,25.675,550.07,134.91
24.596,1012.4,30.818,536.68,150.77
25.714,1012.7,25.764,549.25,134.61
26.092,1012.8,25.679,550.39,133.81
26.462,1012.5,28.147,544.58,141.08
26.997,1012.4,30.835,536.53,151.28
26.815,1012.2,30.934,536.63,151.41
26.885,1012.1,30.53,537.89,150.63
26.75,1012,30.573,537.81,150.63
26.587,1011.9,29.123,541.68,146.33
25.85,1012.1,25.543,549.69,133.81
24.361,1012,25.287,549.59,133.81
22.8,1012.2,25.114,549.97,133.82
21.813,1012.2,25.094,550.17,133.76
20.812,1012.1,25.006,550.02,133.89
19.806,1011.9,24.742,550.17,133.1
19.197,1011.8,19.517,549.96,110.67
18.611,1011.5,21.201,550.13,118.21
18.366,1011.3,19.682,549.91,111.57
18.43,1011.4,19.711,549.99,111.75
17.852,1011.9,19.631,550.1,111.75
18.1,1012.1,22.676,550.04,124.56
19.088,1012.3,25.204,549.86,134.48
20.844,1012.4,25.279,549.99,133.74
22.373,1012.6,25.286,550.24,133.51
23.897,1012.7,25.385,550.45,133.76
25.642,1012.6,25.403,550.23,133.77
26.43,1012.2,25.502,549.66,133.78
27.203,1012,29.68,539.7,146.46
27.454,1011.3,30.625,537.86,151.04
27.435,1011,30.985,536.8,151.78
27.269,1010.6,28.083,544.38,142.18
27.414,1009.9,25.745,550.43,133.79
27.388,1009.5,25.744,550.07,133.79
27.054,1009.3,25.688,549.75,133.77
